#1
#1
#1
$2162	13021627
$2163	13021634
$2170	13021702
$2187	13021870
$2221	13022211
$2226	13022266
$3606	13036065
$3607	13036072
$3608	13036089
$3609	13036096
$3610	13036102
$3611	13036119
$3615	13036157
$3616	13036164
$3617	13036171
$3618	13036188
$3619	13036195
$3620	13036201
$3621	13036218
$3622	13036225
$3623	13036232
$3624	13036249
$3625	26036250
$3626	26036267
$3627	26036274
$3628	26036281
$3629	26036298
$3630	26036304
$3732	26037325
$3927	26039275
$3928	26039282
$3929	26039299
$4041	26040417
$4042	26040424
$4043	26040431
$4044	26040448
$4045	26040455
$4046	26040462
$4047	26040479
$4048	26040486
$4049	26040493
$4054	26040547
$4055	26040554
$4056	26040561
$4057	26040578
$4058	26040585
$4059	26040592
$4063	26040639
$4064	26040646
$4065	26040653
$4066	26040660
$4067	26040677
$4068	26040684
$4069	26040691
