#1	COM255:1:STX6:1	5	2023.02.03	19:28	ODBarkod	WIN 13.32.2020	ODBARKODIN.txt	ODBARKODOUT.txt
#
#ELZAB Jota online 20000 PLU II gen. ver. 01 (identyfikator odczytany z urzadzenia i pliku ECRTBUF.TXT)
$04364	10004999
$03600	17036009
$03919	10000441
$03266	10000557
$02046	17020466
$01882	10002902
$03423	10006122
$02729	17027298
$02728	17027281
$02727	17027274
$02726	17027267
$02722	17027229
$02713	17027137
$02712	17027120
$02710	17027106
$02705	17027052
$02703	17027038
$02702	17027021
$02701	17027014
$02699	17026994
$02697	17026970
$02696	17026963
$02695	17026956
$02694	17026949
$02693	17026932
$02692	17026925
$02691	17026918
$02664	17026642
$02661	17026611
$02660	17026604
$02651	17026512
$02649	17026499
$02647	17026475
$02646	17026468
$02645	17026451
$02644	17026444
$02643	17026437
$02642	17026420
$02641	17026413
$02640	17026406
$02639	17026390
$02638	17026383
$02637	17026376
$02636	17026369
$02635	17026352
$02634	17026345
$02633	17026338
$02632	17026321
$02631	17026314
$02630	17026307
$02629	17026291
$02628	17026284
$02627	17026277
$02626	17026260
$02625	17026253
$02624	17026246
$02621	17026215
$02619	17026192
$02610	17026109
$02608	17026086
$02606	17026062
$02605	17026055
$02604	17026048
$02601	17026017
$02600	17026000
$02599	17025997
$02598	17025980
$02596	17025966
$02593	17025935
$02592	17025928
$02591	17025911
$02590	17025904
$02584	17025843
$02583	17025836
$02582	17025829
$02579	17025799
$02578	17025782
$02577	17025775
$02575	17025751
$02574	17025744
$02572	17025720
$02571	17025713
$02570	17025706
$02569	17025690
$02567	17025676
$02547	17025478
$02544	17025447
$02541	17025416
$02526	17025263
$02525	17025256
$02523	17025232
$02518	17025188
$02517	17025171
$02516	17025164
$02515	17025157
$02514	17025140
$02513	17025133
$02511	17025119
