#1
#1
#1
$1720	08017208
$1721	08017215
$1722	08017222
$1723	08017239
$1725	10004432
$1726	10004449
$1727	08017277
$1729	08017291
$1730	08017307
$1733	08017338
$1734	08017345
$1735	08017352
$1737	08017376
$1743	08017437
$1745	08017451
$1746	08017468
$1747	08017475
$1754	08017543
$1755	08017550
$1757	08017574
$1758	08017581
$1760	08017604
$1761	08017611
$1762	08017628
$1763	08017635
$1764	08017642
$1765	08017659
$1766	08017666
$1767	08017673
$1768	08017680
$1769	08017697
$1770	08017703
$1771	08017710
$1772	08017727
$1773	08017734
$1774	08017741
$1775	08017758
$1776	08017765
$1777	08017772
$1778	08017789
$1779	08017796
$1780	08017802
$1784	08017840
$1785	08017857
$1786	08017864
$1787	08017871
$1788	08017888
$1789	08017895
$1790	08017901
$1791	08017918
$1792	08017925
$1793	08017932
$1794	08017949
$1795	08017956
$1796	08017963
$1797	08017970
$1798	08017987
$1799	08017994
$1800	08018007
$1801	08018014
$1802	08018021
$1803	08018038
$1804	08018045
$1805	08018052
$1806	08018069
$1807	08018076
$1808	08018083
$1809	08018090
$1810	08018106
$1811	08018113
$1812	08018120
$1813	08018137
$1814	08018144
$1815	08018151
$1816	08018168
$1817	10004333
$1818	08018182
$1819	08018199
$1820	10004326
$1821	10004791
$1822	08018229
$1823	08018236
$1824	10004494
$1825	10004777
$1826	08018267
$1827	08018274
$1828	08018281
$1829	08018298
$1830	08018304
$1831	08018311
$1832	08018328
$1833	08018335
$1834	08018342
$1835	08018359
$1836	08018366
$1837	08018373
$1838	08018380
$1839	10004463
$1840	08018403
$1841	10004470
$1842	08018427
$1843	10004807
$1844	08018441
$1845	08018458
$1846	08018465
$1847	08018472
$1848	08018489
$1849	08018496
$1850	08018502
$1851	08018519
$1852	08018526
$1853	08018533
$1854	08018540
$1855	08018557
$1856	08018564
$1857	08018571
$1858	08018588
$1859	08018595
$1860	08018601
$1861	08018618
$1862	08018625
$1863	08018632
$1864	08018649
$1865	08018656
$1866	08018663
$1867	08018670
$1868	08018687
$1869	08018694
$1870	08018700
$1871	08018717
$1872	08018724
$1880	08018809
$1881	08018816
$2352	08023520
$3014	08030146
$3159	08031594
$3160	08031600
$3161	08031617
$3162	08031624
$3166	08031662
$3167	08031679
$3212	08032126
$3355	08033550
$3356	08033567
$3631	08036315
$3632	08036322
$3633	08036339
$3634	08036346
$3635	08036353
$3639	08036391
$3640	08036407
$3225	08032256
$3550	08035509
$3551	08035516
$3552	08035523
$3553	08035530
$3554	08035547
$3555	08035554
$282	00000031
$283	00000048
$284	00000055
$285	00000062
$286	00000079
$287	00000086
$288	00000093
$289	10004609
$290	10004593
$291	00000123
$292	00000130
$293	00000147
$294	00000154
$295	00000161
$296	10004425
$297	10004340
$2228	00025485
$2741	00025492
$2743	00025508
$2746	00025515
$3391	00025522
$3466	00025539
$3502	00025546
$3523	00025553
$3534	00025560
$3606	00025577
$4113	10000373
$4333	10004418
$4334	10004531
$4335	10004364
$4336	10004555
$4337	10004562
$4338	10004579
$4339	10004586
$4340	10004616
$4341	10004623
$4342	10004630
$4343	10004654
$4344	10004661
$4345	10004319
$4346	10004678
$4347	10004685
$4348	10004692
$4349	10004708
$4350	10004715
$4351	10004722
$4352	10004739
$4353	10004746
