#1
#1
#1
$952	05009527
$955	05009558
$956	05009565
$957	05009572
$960	05009602
$966	05009664
$969	05009695
$979	05009794
$981	05009817
$984	05009848
$985	05009855
$989	05009893
$991	05009916
$1008	05010080
$1012	05010127
$1013	05010134
$1018	05010189
$1024	05010240
$1029	05010295
$1030	05010301
$1031	05010318
$1032	05010325
$1033	05010332
$1035	05010356
$1036	05010363
$1042	05010424
$1048	05010486
$1052	05010523
$1055	05010554
$1078	05010783
$1079	05010790
$1086	05010868
$1088	05010882
$1090	05010905
$1091	05010912
$1094	05010943
$1095	05010950
$1097	05010974
$1100	05011001
$1101	05011018
$1109	05011094
$1117	05011179
$1118	05011186
$1131	05011315
$1133	05011339
$1143	05011438
$1179	05011797
$1236	05012367
$1237	05012374
$1238	05012381
$1239	05012398
$1887	05018871
$3265	05032655
$3348	05033485
