#1
#1
#1
$951	05009510
$952	05009527
$953	05009534
$954	05009541
$955	05009558
$956	05009565
$957	05009572
$959	05009596
$960	05009602
$961	05009619
$965	05009657
$966	05009664
$967	05009671
$968	05009688
$969	05009695
$970	05009701
$971	05009718
$973	05009732
$978	05009787
$979	05009794
$981	05009817
$982	05009824
$983	05009831
$986	05009862
$989	05009893
$991	05009916
$992	05009923
$993	05009930
$994	05009947
$995	05009954
$997	05009978
$998	05009985
$1001	05010011
$1005	05010059
$1007	05010073
$1008	05010080
$1010	05010103
$1011	05010110
$1012	05010127
$1013	05010134
$1014	05010141
$1015	05010158
$1016	05010165
$1017	05010172
$1018	05010189
$1019	05010196
$1020	05010202
$1021	05010219
$1022	05010226
$1023	05010233
$1024	05010240
$1025	05010257
$1026	05010264
$1027	05010271
$1028	05010288
$1029	05010295
$1030	05010301
$1031	05010318
$1032	05010325
$1033	05010332
$1035	05010356
$1036	05010363
$1037	05010370
$1038	05010387
$1042	05010424
$1043	05010431
$1044	05010448
$1052	05010523
$1054	05010547
$1055	05010554
$1056	05010561
$1057	05010578
$1058	05010585
$1059	05010592
$1060	05010608
$1061	05010615
$1062	05010622
$1063	05010639
$1064	05010646
$1065	05010653
$1066	05010660
$1067	05010677
$1068	05010684
$1070	05010707
$1071	05010714
$1072	05010721
$1073	05010738
$1074	05010745
$1075	05010752
$1076	05010769
$1077	05010776
$1078	05010783
$1079	05010790
$1081	05010813
$1082	05010820
$1084	05010844
$1085	05010851
$1086	05010868
$1087	05010875
$1088	05010882
$1089	05010899
$1090	05010905
$1091	05010912
$1092	05010929
$1095	05010950
$1096	05010967
$1097	05010974
$1098	05010981
$1099	05010998
$1100	05011001
$1101	05011018
$1102	05011025
$1104	05011049
$1105	05011056
$1106	05011063
$1107	05011070
$1109	05011094
$1111	05011117
$1112	05011124
$1113	05011131
$1116	05011162
$1117	05011179
$1118	05011186
$1122	05011223
$1125	05011254
$1128	05011285
$1129	05011292
$1132	05011322
$1135	05011353
$1142	05011421
$1143	05011438
$1232	05012329
$1297	06012977
$1248	05012480
$1249	05012497
$1420	06014209
