#1
#1
#1
$2271	10000816
$4149	10000809
$4137	10000687
$4152	10000854
$2276	10000847
$4153	10000861
$2281	10000472
$4123	10000519
$4121	10000489
$2287	10000496
$2289	10000458
$4122	10000502
$2291	10000533
$2295	14022951
$4132	10000632
$4130	10000618
$4131	10000625
$4136	10000670
$2307	10000564
$2390	16023901
$4148	10000793
$3266	10000557
$3315	14033155
$3919	10000441
$4128	10000595
$4151	10000830
$4150	10000823
$3604	16036048
$4119	10000434
$4120	10000465
$4124	10000526
$4125	10000540
$4126	10000571
$4127	10000588
$4129	10000601
$4133	10000649
$4134	10000656
$4135	10000663
$4138	10000694
$4139	10000700
$4140	10000717
$4141	10000724
$4142	10000731
$4143	10000748
$4144	10000755
$4145	10000762
$4146	10000779
$4147	10000786
$4154	10000878
$4155	10000885
$4156	10000892
$4157	10000908
$4158	10000915
$4159	10000922
$4160	10000939
$4161	10000946
$4162	10000953
$4163	10000960
