#1
#1
#1
$4132	10000632
$4130	10000618
$3495	10002391
$1264	10002452
$3217	24032179
$3266	10000557
$3919	10000441
$688	10002698
$810	10002292
$813	10002346
$824	10002384
$825	10002469
$3496	10002445
$3497	10002353
$679	10002230
$4120	10000465
$4125	10000540
$4267	10002209
$4268	10002223
$4269	10002247
$4270	10002254
$4271	10002261
$4272	10002278
$4273	10002285
$4274	10002315
$4275	10002308
$4276	10002322
$4277	10002360
$4278	10002377
$4279	10002407
$4280	10002414
$4281	10002421
$4282	10002438
$4283	10002339
$4284	10002476
$4285	10002483
$4286	10002490
$4287	10002506
$4288	10002513
$4289	10002520
$4290	10002537
$4291	10002544
$4292	10002551
$4293	10002568
$4294	10002575
$4295	10002582
$4296	10002599
$4297	10002612
$4298	10002605
$4299	10002629
$4300	10002636
$4301	10002643
$4302	10002650
$4303	10002667
$4304	10002674
$4305	10002681
$4306	10002704
