#1	COM255:1:STX6:1	5	2022.08.04	18:10	ODBarkod	WIN 13.32.2020	ODBARKODIN.txt	ODBARKODOUT.txt
#
#ELZAB Jota online 20000 PLU II gen. ver. 01 (identyfikator odczytany z urzadzenia i pliku ECRTBUF.TXT)
$04110	10000328
$04109	10000311
$04107	10000267
$00842	10000359
$00830	10000335
$00678	10000304
$04112	10000366
$04108	10000298
$04106	10000274
$03452	10000281
$04111	10000342
$04105	10000250
$04104	10000243
$04103	10000236
$04102	10000229
$04101	10000212
$04100	10000205
$04099	10000199
$04098	10000182
$04097	10000175
$04096	10000168
$04095	10000151
$03678	10000106
$03664	10000090
$03228	10000038
$00698	338
$00691	314
$00684	307
$00679	284
$00677	260
$00447	246
$00445	253
$00441	239
$00299	222
$00292	130
$00291	123
$00290	116
$00289	109
$00286	79
$00699	24006996
$00697	24006972
$00696	24006965
$00692	24006927
$00690	24006903
$00688	24006880
$00687	24006873
$00686	24006866
$00683	24006835
$00682	24006828
$00681	24006811
$00680	24006804
$00676	24006767
$00675	24006750
$00449	24004497
$00448	24004480
$00443	24004435
$00440	24004404
$00439	24004398
$00438	24004381
$00437	24004374
$00436	24004367
$00435	24004350
$00434	24004343
$00432	24004329
$00431	24004312
$00430	24004305
$00429	24004299
$00426	24004268
$00425	24004251
$00423	24004237
$00422	24004220
$00421	24004213
$00420	24004206
$00418	24004183
$00417	24004176
$00416	24004169
$00415	24004152
$00414	24004145
$03655	9036550
$03654	9036543
$03653	9036536
$03652	9036529
$03651	9036512
$03650	9036505
$03649	9036499
$03648	9036482
$03647	9036475
$03646	9036468
$03645	9036451
$03644	9036444
$03640	8036407
$03639	8036391
$03635	8036353
$03488	16034884
$03478	2034782
$03477	2034775
$03475	28034759
$03474	6034740
$03473	6034733
$03354	4033547
$03353	4033530
$03352	4033523
$03344	2033440
$03341	2033419
$03340	2033402
$03315	14033155
$03168	18031683
$03164	18031645
$03163	18031638
$03162	8031624
$03161	8031617
$03160	8031600
$03159	8031594
$03148	16031487
$03147	16031470
$03146	16031463
$03145	16031456
$03144	16031449
$03143	16031432
$03142	16031425
$03141	16031418
$03019	16030190
$03018	16030183
$03014	8030146
$02734	20027346
$02733	20027339
$02732	20027322
$02731	20027315
$02505	20025052
$02503	20025038
$02502	20025021
$02501	20025014
$02496	20024963
$02492	20024925
$02491	20024918
$02487	20024871
$02486	20024864
$02480	20024802
$03070	20024673
$02466	20024666
$02450	2024509
$02447	2024479
$02445	1024456
$02358	1023589
$02356	1023565
$02355	1023558
$02352	8023520
$02340	16023406
$02339	16023390
$02338	16023383
$02336	28023364
$02335	28023357
$02333	20023331
$02330	20023300
$02329	20023294
$02325	20023256
$02268	20022686
$02265	20022655
$02263	20022631
$02261	20022617
$02118	18876
$03943	4459
$02115	31021159
$02111	6021115
$02047	18020472
$02045	7020452
$02044	7020445
$02041	16020412
$02040	16020405
$02039	16020399
$02038	16020382
$02037	16020375
$01899	16018990
$01898	23018983
$01889	22018892
$01888	22018885
$01717	34017173
$01713	34017135
$01712	34017128
$01711	34017111
$01710	34017104
$01709	34017098
$01469	34014691
$01468	34014684
$01467	34014677
$01466	34014660
$01465	34014653
$01464	34014646
$01463	34014639
$01462	34014622
$01461	34014615
$01460	34014608
$01459	34014592
$01458	34014585
$01457	34014578
$01440	34014400
$01439	34014394
$00695	24006958
$00694	24006941
$00689	24006897
$00446	24004466
$02463	9024632
$02462	9024625
$02461	9024618
$02460	9024601
$02459	9024595
$02019	9020191
$02018	9020184
$02017	9020177
$02016	9020160
$02015	9020153
$02014	9020146
$02013	9020139
$02011	9020115
$02010	9020108
$02009	9020092
$02008	9020085
$02007	9020078
$02006	9020061
$02005	9020054
$02004	9020047
$02003	9020030
$02002	9020023
$02001	9020016
$02000	9020009
$01999	9019997
$01998	9019980
$01997	9019973
$01996	9019966
$01995	9019959
$01994	9019942
$01993	9019935
$01992	9019928
$01991	9019911
$01990	9019904
$01989	9019898
$01988	9019881
$01987	9019874
$01986	9019867
$01985	9019850
$01984	9019843
$01983	9019836
$01982	9019829
$01981	9019812
$01980	9019805
$01979	9019799
$01978	9019782
$01977	9019775
$01976	9019768
$01975	9019751
$01974	9019744
$01973	9019737
$01972	9019720
$01971	9019713
$01970	9019706
$01969	9019690
$01968	9019683
$01967	9019676
$01966	9019669
$01965	9019652
$01964	9019645
$01963	9019638
$01962	9019621
$01961	9019614
$01960	9019607
$01959	9019591
$01958	9019584
$01957	9019577
$01956	9019560
$01955	9019553
$01954	9019546
$01953	9019539
$01952	9019522
$01951	9019515
$01950	9019508
$01949	9019492
$01948	9019485
$01947	9019478
$01946	9019461
$01945	9019454
$01944	9019447
$01943	9019430
$01942	9019423
$01941	9019416
$01940	9019409
$01939	9019393
$01938	9019386
$01937	9019379
$01936	9019362
$01935	9019355
$01934	9019348
$01933	9019331
$01932	9019324
$01931	9019317
$01930	9019300
$01929	9019294
$01928	9019287
$01927	9019270
$01926	9019263
$01925	9019256
$01924	9019249
$01923	9019232
$01922	9019225
$01921	9019218
$01920	9019201
$01919	9019195
$01918	9019188
$01917	9019171
$01916	9019164
$01915	9019157
$01914	9019140
$01913	9019133
$01912	9019126
$01911	9019119
$01910	9019102
$01909	9019096
$01908	9019089
$01907	9019072
$01906	9019065
$01905	9019058
$01904	9019041
$01903	9019034
$01902	9019027
$01901	9019010
$01900	9019003
$03910	28039105
$00791	3007914
$01251	5012510
$02443	16024434
$02442	16024427
$02441	16024410
$02440	16024403
$02439	16024397
$02438	16024380
$02437	16024373
$02436	16024366
$02435	16024359
$02434	16024342
$02433	16024335
$02431	16024311
$02430	16024304
$02429	16024298
$02428	16024281
$02427	16024274
$02426	16024267
$01420	6014209
$01249	5012497
$01248	5012480
$03140	20031404
$03139	20031398
$03138	20031381
$03136	20031367
$03130	20031305
$03129	20031299
$03128	20031282
$03125	20031251
$03124	20031244
$03123	20031237
$03120	20031206
$03119	20031190
$03115	20031152
$03875	26038759
$03874	26038742
$03873	26038735
$03871	26038711
$03870	26038704
$03333	22033338
$03331	22033314
$03330	22033307
$03329	22033291
$03328	22033284
$02458	9024588
$02351	15023513
$04087	32040876
$04080	32040807
$04076	32040760
$01247	5012473
$01244	5012442
$01243	5012435
$01242	5012428
$01241	5012411
$01240	5012404
$04037	31040372
$04036	31040365
$03867	26038674
$03859	26038599
$03856	26038568
$03855	26038551
$03854	26038544
$03849	26038490
$03848	26038483
$03846	26038469
$03845	26038452
$03841	26038414
$03840	26038407
$03839	26038391
$03837	26038377
$03836	26038360
$03835	26038353
$03834	26038346
$03831	26038315
$03830	26038308
$03824	26038247
$03823	26038230
$03822	26038223
$03820	26038209
$03819	26038193
$03816	26038162
$03815	26038155
$03813	26038131
$03812	26038124
$03811	26038117
$03805	26038056
$03804	26038049
$03803	26038032
$03802	26038025
$03801	26038018
$03800	26038001
$03494	24034944
$04027	31040273
$04025	31040259
$04019	19743
$04018	19736
$04017	19729
$04016	19712
$04015	18043
$04013	17954
$04002	19637
$04001	15912
$03990	14977
$03989	19576
$03988	14953
$03984	14465
$03965	19484
$03963	19460
$03962	11785
$03959	19439
$03956	19408
$03787	19392
$03949	11501
$03994	19286
$03999	19255
$03998	19248
$03996	11358
$00794	19224
$03930	19217
$01277	19200
$01284	11280
$03776	19187
$03786	25037869
$03054	19163
$03781	9775
$03791	19132
$03763	19033
$03762	19026
$03761	19019
$03760	19002
$03758	7443
$03752	7412
$03731	18852
$03730	4183
$03780	3452
$03684	3100
