#1
#1
#1
$964	05009640
$980	05009800
$987	05009879
$988	05009886
$1012	05010127
$1014	05010141
$1016	05010165
$1019	05010196
$1028	05010288
$1030	05010301
$1031	05010318
$1037	05010370
$1054	05010547
$1055	05010554
$1081	05010813
$1089	05010899
$1097	05010974
$1107	05011070
$1111	05011117
$1135	05011353
$1143	05011438
$1150	05011506
$1154	05011544
$1159	05011599
$1168	05011681
$1170	05011704
$1178	05011780
$1181	05011810
$1186	05011865
$1199	05011995
$1211	05012114
$1215	05012152
$1503	07015038
$1513	07015137
$1537	07015373
$1538	07015380
$1557	07015571
$1564	07015649
$1584	07015847
$1586	07015861
$1587	07015878
$1589	07015892
$1590	07015908
$1593	07015939
$1594	07015946
$2519	17025195
$2523	17025232
$2529	17025294
$2530	17025300
$2532	17025324
$2542	17025423
$2543	17025430
$2549	17025492
$2551	17025515
$2589	17025898
$2605	17026055
$2607	17026079
$2611	17026116
$2612	17026123
$2648	17026482
$2660	17026604
$2666	17026666
$2668	17026680
$2704	17027045
$2714	17027144
$2720	17027205
$2727	17027274
$1702	07017025
$1703	07017032
$1248	05012480
$3489	17034890
