#1
#1
#1
$1028	05010288
$1271	06012717
$1282	06012823
$1320	06013202
$1327	06013271
$1355	06013554
$1359	06013592
$1361	06013615
$1366	06013660
$3270	22032706
$3331	22033314
$1433	34014332
$1434	34014349
$1435	34014356
$1436	34014363
$1437	34014370
$1438	34014387
$1439	34014394
$1440	34014400
$1441	34014417
$1442	34014424
$1443	34014431
$1444	34014448
$1445	34014455
$1446	34014462
$1447	34014479
$1448	34014486
$1449	34014493
$1450	34014509
$1451	34014516
$1452	34014523
$1453	34014530
$1454	34014547
$1455	34014554
$1456	34014561
$1457	34014578
$1458	34014585
$1459	34014592
$1460	34014608
$1461	34014615
$1462	34014622
$1463	34014639
$1464	34014646
$1465	34014653
$1466	34014660
$1467	34014677
$1468	34014684
$1469	34014691
$1705	34017050
$1706	34017067
$1707	34017074
$1708	34017081
$1709	34017098
$1710	34017104
$1711	34017111
$1712	34017128
$1713	34017135
$1714	34017142
$1715	34017159
$1716	34017166
$1717	34017173
$1718	34017180
$1719	34017197
$1882	34018828
$1883	34018835
$1884	34018842
$1885	34018859
$1886	06018863
$1887	05018871
$1888	22018885
$1889	22018892
$1898	23018983
$1899	16018990
$2037	16020375
$2038	16020382
$2039	16020399
$2040	16020405
$2041	16020412
